,Region,Country,State,City,Month,Day,Year,AvgTemperature
1028500,Middle East,Jordan,,Amman,4,4,2020,64.8
1028501,Middle East,Jordan,,Amman,4,5,2020,68.0
1028502,Middle East,Jordan,,Amman,4,6,2020,59.4
1028503,Middle East,Jordan,,Amman,4,7,2020,56.8
1028504,Middle East,Jordan,,Amman,4,8,2020,54.2
1028505,Middle East,Jordan,,Amman,4,9,2020,53.3
1028506,Middle East,Jordan,,Amman,4,10,2020,49.5
1028507,Middle East,Jordan,,Amman,4,11,2020,51.0
1028508,Middle East,Jordan,,Amman,4,12,2020,54.3
1028509,Middle East,Jordan,,Amman,4,13,2020,59.2
1028510,Middle East,Jordan,,Amman,4,14,2020,65.4
1028511,Middle East,Jordan,,Amman,4,15,2020,65.4
1028512,Middle East,Jordan,,Amman,4,16,2020,65.3
1028513,Middle East,Jordan,,Amman,4,17,2020,58.0
1028514,Middle East,Jordan,,Amman,4,18,2020,65.2
1028515,Middle East,Jordan,,Amman,4,19,2020,69.6
1028516,Middle East,Jordan,,Amman,4,20,2020,72.7
1028517,Middle East,Jordan,,Amman,4,21,2020,72.2
1028518,Middle East,Jordan,,Amman,4,22,2020,73.9
1028519,Middle East,Jordan,,Amman,4,23,2020,63.6
1028520,Middle East,Jordan,,Amman,4,24,2020,65.2
1028521,Middle East,Jordan,,Amman,4,25,2020,57.4
1028522,Middle East,Jordan,,Amman,4,26,2020,56.0
1028523,Middle East,Jordan,,Amman,4,27,2020,59.2
1028524,Middle East,Jordan,,Amman,4,28,2020,64.9
1028525,Middle East,Jordan,,Amman,4,29,2020,59.8
1028526,Middle East,Jordan,,Amman,4,30,2020,62.3
1028527,Middle East,Jordan,,Amman,5,1,2020,65.2
1028528,Middle East,Jordan,,Amman,5,2,2020,63.8
1028529,Middle East,Jordan,,Amman,5,3,2020,66.3
1028530,Middle East,Jordan,,Amman,5,4,2020,67.7
1028531,Middle East,Jordan,,Amman,5,5,2020,62.3
1028532,Middle East,Jordan,,Amman,5,6,2020,57.8
1028533,Middle East,Jordan,,Amman,5,7,2020,64.9
1028534,Middle East,Jordan,,Amman,5,8,2020,74.5
1028535,Middle East,Jordan,,Amman,5,9,2020,63.6
1028536,Middle East,Jordan,,Amman,5,10,2020,62.7
1028537,Middle East,Jordan,,Amman,5,11,2020,69.2
1028538,Middle East,Jordan,,Amman,5,12,2020,76.0
1028539,Middle East,Jordan,,Amman,5,13,2020,65.3
1037672,Middle East,Kuwait,,Kuwait,1,1,2020,57.1
1037673,Middle East,Kuwait,,Kuwait,1,2,2020,57.4
1037674,Middle East,Kuwait,,Kuwait,1,3,2020,66.4
1037675,Middle East,Kuwait,,Kuwait,1,4,2020,65.0
1037676,Middle East,Kuwait,,Kuwait,1,5,2020,58.9
1037677,Middle East,Kuwait,,Kuwait,1,6,2020,56.9
1037678,Middle East,Kuwait,,Kuwait,1,7,2020,55.3
1037679,Middle East,Kuwait,,Kuwait,1,8,2020,60.7
1037680,Middle East,Kuwait,,Kuwait,1,9,2020,61.3
1037681,Middle East,Kuwait,,Kuwait,1,10,2020,57.4
1037682,Middle East,Kuwait,,Kuwait,1,11,2020,54.6
1037683,Middle East,Kuwait,,Kuwait,1,12,2020,54.6
1037684,Middle East,Kuwait,,Kuwait,1,13,2020,54.6
1037685,Middle East,Kuwait,,Kuwait,1,14,2020,54.2
1037686,Middle East,Kuwait,,Kuwait,1,15,2020,55.1
1037687,Middle East,Kuwait,,Kuwait,1,16,2020,54.9
1037688,Middle East,Kuwait,,Kuwait,1,17,2020,61.6
1037689,Middle East,Kuwait,,Kuwait,1,18,2020,65.5
1037690,Middle East,Kuwait,,Kuwait,1,19,2020,60.4
1037691,Middle East,Kuwait,,Kuwait,1,20,2020,59.6
1037692,Middle East,Kuwait,,Kuwait,1,21,2020,61.4
1037693,Middle East,Kuwait,,Kuwait,1,22,2020,61.2
1037694,Middle East,Kuwait,,Kuwait,1,23,2020,54.2
1037695,Middle East,Kuwait,,Kuwait,1,24,2020,53.5
1037696,Middle East,Kuwait,,Kuwait,1,25,2020,53.0
1037697,Middle East,Kuwait,,Kuwait,1,26,2020,54.8
1037698,Middle East,Kuwait,,Kuwait,1,27,2020,54.6
1037699,Middle East,Kuwait,,Kuwait,1,28,2020,52.9
1037700,Middle East,Kuwait,,Kuwait,1,29,2020,58.1
1037701,Middle East,Kuwait,,Kuwait,1,30,2020,56.5
1037702,Middle East,Kuwait,,Kuwait,1,31,2020,58.2
1037703,Middle East,Kuwait,,Kuwait,2,1,2020,58.1
1037704,Middle East,Kuwait,,Kuwait,2,2,2020,53.8
1037705,Middle East,Kuwait,,Kuwait,2,3,2020,56.0
1037706,Middle East,Kuwait,,Kuwait,2,4,2020,53.6
1037707,Middle East,Kuwait,,Kuwait,2,5,2020,58.3
1037708,Middle East,Kuwait,,Kuwait,2,6,2020,63.5
1037709,Middle East,Kuwait,,Kuwait,2,7,2020,69.4
1037710,Middle East,Kuwait,,Kuwait,2,8,2020,66.7
1037711,Middle East,Kuwait,,Kuwait,2,9,2020,62.0
1037712,Middle East,Kuwait,,Kuwait,2,10,2020,53.2
1037713,Middle East,Kuwait,,Kuwait,2,11,2020,47.2
1037714,Middle East,Kuwait,,Kuwait,2,12,2020,46.1
1037715,Middle East,Kuwait,,Kuwait,2,13,2020,51.0
1037716,Middle East,Kuwait,,Kuwait,2,14,2020,56.2
1037717,Middle East,Kuwait,,Kuwait,2,15,2020,59.8
1037718,Middle East,Kuwait,,Kuwait,2,16,2020,63.2
1037719,Middle East,Kuwait,,Kuwait,2,17,2020,67.6
1037720,Middle East,Kuwait,,Kuwait,2,18,2020,67.2
1037721,Middle East,Kuwait,,Kuwait,2,19,2020,73.0
1037722,Middle East,Kuwait,,Kuwait,2,20,2020,68.3
1037723,Middle East,Kuwait,,Kuwait,2,21,2020,63.0
1037724,Middle East,Kuwait,,Kuwait,2,22,2020,64.9
1037725,Middle East,Kuwait,,Kuwait,2,23,2020,66.4
1037726,Middle East,Kuwait,,Kuwait,2,24,2020,71.8
1037727,Middle East,Kuwait,,Kuwait,2,25,2020,70.9
1037728,Middle East,Kuwait,,Kuwait,2,26,2020,63.7
1037729,Middle East,Kuwait,,Kuwait,2,27,2020,63.0
1037730,Middle East,Kuwait,,Kuwait,2,28,2020,63.6
1037731,Middle East,Kuwait,,Kuwait,2,29,2020,64.7
1037732,Middle East,Kuwait,,Kuwait,3,1,2020,70.5
1037733,Middle East,Kuwait,,Kuwait,3,2,2020,66.4
1037734,Middle East,Kuwait,,Kuwait,3,3,2020,65.7
1037735,Middle East,Kuwait,,Kuwait,3,4,2020,65.0
1037736,Middle East,Kuwait,,Kuwait,3,5,2020,64.5
1037737,Middle East,Kuwait,,Kuwait,3,6,2020,67.6
1037738,Middle East,Kuwait,,Kuwait,3,7,2020,70.7
1037739,Middle East,Kuwait,,Kuwait,3,8,2020,69.4
1037740,Middle East,Kuwait,,Kuwait,3,9,2020,72.5
1037741,Middle East,Kuwait,,Kuwait,3,10,2020,68.6
1037742,Middle East,Kuwait,,Kuwait,3,11,2020,68.5
1037743,Middle East,Kuwait,,Kuwait,3,12,2020,68.0
1037744,Middle East,Kuwait,,Kuwait,3,13,2020,68.6
1037745,Middle East,Kuwait,,Kuwait,3,14,2020,70.1
1037746,Middle East,Kuwait,,Kuwait,3,15,2020,68.7
1037747,Middle East,Kuwait,,Kuwait,3,16,2020,69.9
1037748,Middle East,Kuwait,,Kuwait,3,17,2020,72.0
1037749,Middle East,Kuwait,,Kuwait,3,18,2020,69.6
1037750,Middle East,Kuwait,,Kuwait,3,19,2020,71.3
1037751,Middle East,Kuwait,,Kuwait,3,20,2020,70.3
1037752,Middle East,Kuwait,,Kuwait,3,21,2020,72.8
1037753,Middle East,Kuwait,,Kuwait,3,22,2020,65.0
1037754,Middle East,Kuwait,,Kuwait,3,23,2020,64.8
1037755,Middle East,Kuwait,,Kuwait,3,24,2020,66.8
1037756,Middle East,Kuwait,,Kuwait,3,25,2020,69.1
1037757,Middle East,Kuwait,,Kuwait,3,26,2020,69.4
1037758,Middle East,Kuwait,,Kuwait,3,27,2020,72.8
1037759,Middle East,Kuwait,,Kuwait,3,28,2020,76.7
1037760,Middle East,Kuwait,,Kuwait,3,29,2020,73.9
1037761,Middle East,Kuwait,,Kuwait,3,30,2020,74.0
1037762,Middle East,Kuwait,,Kuwait,3,31,2020,73.3
1037763,Middle East,Kuwait,,Kuwait,4,1,2020,75.0
1037764,Middle East,Kuwait,,Kuwait,4,2,2020,78.1
1037765,Middle East,Kuwait,,Kuwait,4,3,2020,78.8
1037766,Middle East,Kuwait,,Kuwait,4,4,2020,79.2
1037767,Middle East,Kuwait,,Kuwait,4,5,2020,79.9
1037768,Middle East,Kuwait,,Kuwait,4,6,2020,79.5
1037769,Middle East,Kuwait,,Kuwait,4,7,2020,83.3
1037770,Middle East,Kuwait,,Kuwait,4,8,2020,81.9
1037771,Middle East,Kuwait,,Kuwait,4,9,2020,82.5
1037772,Middle East,Kuwait,,Kuwait,4,10,2020,83.2
1037773,Middle East,Kuwait,,Kuwait,4,11,2020,81.7
1037774,Middle East,Kuwait,,Kuwait,4,12,2020,79.2
1037775,Middle East,Kuwait,,Kuwait,4,13,2020,77.0
1037776,Middle East,Kuwait,,Kuwait,4,14,2020,76.7
1037777,Middle East,Kuwait,,Kuwait,4,15,2020,78.1
1037778,Middle East,Kuwait,,Kuwait,4,16,2020,76.9
1037779,Middle East,Kuwait,,Kuwait,4,17,2020,79.0
1037780,Middle East,Kuwait,,Kuwait,4,18,2020,75.1
1037781,Middle East,Kuwait,,Kuwait,4,19,2020,78.0
1037782,Middle East,Kuwait,,Kuwait,4,20,2020,79.6
1037783,Middle East,Kuwait,,Kuwait,4,21,2020,75.5
1037784,Middle East,Kuwait,,Kuwait,4,22,2020,78.0
1037785,Middle East,Kuwait,,Kuwait,4,23,2020,79.8
1037786,Middle East,Kuwait,,Kuwait,4,24,2020,83.3
1037787,Middle East,Kuwait,,Kuwait,4,25,2020,87.2
1037788,Middle East,Kuwait,,Kuwait,4,26,2020,88.2
1037789,Middle East,Kuwait,,Kuwait,4,27,2020,79.6
1037790,Middle East,Kuwait,,Kuwait,4,28,2020,80.6
1037791,Middle East,Kuwait,,Kuwait,4,29,2020,83.5
1037792,Middle East,Kuwait,,Kuwait,4,30,2020,83.4
1037793,Middle East,Kuwait,,Kuwait,5,1,2020,84.9
1037794,Middle East,Kuwait,,Kuwait,5,2,2020,87.0
1037795,Middle East,Kuwait,,Kuwait,5,3,2020,85.0
1037796,Middle East,Kuwait,,Kuwait,5,4,2020,85.2
1037797,Middle East,Kuwait,,Kuwait,5,5,2020,88.2
1037798,Middle East,Kuwait,,Kuwait,5,6,2020,89.5
1037799,Middle East,Kuwait,,Kuwait,5,7,2020,82.9
1037800,Middle East,Kuwait,,Kuwait,5,8,2020,85.4
1037801,Middle East,Kuwait,,Kuwait,5,9,2020,87.5
1037802,Middle East,Kuwait,,Kuwait,5,10,2020,89.5
1037803,Middle East,Kuwait,,Kuwait,5,11,2020,88.0
1037804,Middle East,Kuwait,,Kuwait,5,12,2020,87.8
1037805,Middle East,Kuwait,,Kuwait,5,13,2020,80.3
1046938,Middle East,Lebanon,,Beirut,1,1,2020,57.0
1046939,Middle East,Lebanon,,Beirut,1,2,2020,56.0
1046940,Middle East,Lebanon,,Beirut,1,3,2020,55.4
1046941,Middle East,Lebanon,,Beirut,1,4,2020,54.5
1046942,Middle East,Lebanon,,Beirut,1,5,2020,57.6
1046943,Middle East,Lebanon,,Beirut,1,6,2020,58.7
1046944,Middle East,Lebanon,,Beirut,1,7,2020,57.7
1046945,Middle East,Lebanon,,Beirut,1,8,2020,53.2
1046946,Middle East,Lebanon,,Beirut,1,9,2020,53.6
1046947,Middle East,Lebanon,,Beirut,1,10,2020,54.5
1046948,Middle East,Lebanon,,Beirut,1,11,2020,54.9
1046949,Middle East,Lebanon,,Beirut,1,12,2020,57.5
1046950,Middle East,Lebanon,,Beirut,1,13,2020,59.8
1046951,Middle East,Lebanon,,Beirut,1,14,2020,59.1
1046952,Middle East,Lebanon,,Beirut,1,15,2020,59.5
1046953,Middle East,Lebanon,,Beirut,1,16,2020,64.4
1046954,Middle East,Lebanon,,Beirut,1,17,2020,59.7
1046955,Middle East,Lebanon,,Beirut,1,18,2020,55.9
1046956,Middle East,Lebanon,,Beirut,1,19,2020,55.3
1046957,Middle East,Lebanon,,Beirut,1,20,2020,54.9
1046958,Middle East,Lebanon,,Beirut,1,21,2020,51.7
1046959,Middle East,Lebanon,,Beirut,1,22,2020,54.4
1046960,Middle East,Lebanon,,Beirut,1,23,2020,56.0
1046961,Middle East,Lebanon,,Beirut,1,24,2020,52.6
1046962,Middle East,Lebanon,,Beirut,1,25,2020,52.6
1046963,Middle East,Lebanon,,Beirut,1,26,2020,54.2
1046964,Middle East,Lebanon,,Beirut,1,27,2020,57.0
1046965,Middle East,Lebanon,,Beirut,1,28,2020,57.9
1046966,Middle East,Lebanon,,Beirut,1,29,2020,59.6
1046967,Middle East,Lebanon,,Beirut,1,30,2020,59.1
1046968,Middle East,Lebanon,,Beirut,1,31,2020,57.7
1046969,Middle East,Lebanon,,Beirut,2,1,2020,57.1
1046970,Middle East,Lebanon,,Beirut,2,2,2020,57.7
1046971,Middle East,Lebanon,,Beirut,2,3,2020,58.5
1046972,Middle East,Lebanon,,Beirut,2,4,2020,59.1
1046973,Middle East,Lebanon,,Beirut,2,5,2020,62.1
1046974,Middle East,Lebanon,,Beirut,2,6,2020,65.9
1046975,Middle East,Lebanon,,Beirut,2,7,2020,56.7
1046976,Middle East,Lebanon,,Beirut,2,8,2020,53.1
1046977,Middle East,Lebanon,,Beirut,2,9,2020,46.7
1046978,Middle East,Lebanon,,Beirut,2,10,2020,47.9
1046979,Middle East,Lebanon,,Beirut,2,11,2020,52.1
1046980,Middle East,Lebanon,,Beirut,2,12,2020,58.4
1046981,Middle East,Lebanon,,Beirut,2,13,2020,61.3
1046982,Middle East,Lebanon,,Beirut,2,14,2020,59.0
1046983,Middle East,Lebanon,,Beirut,2,15,2020,61.0
1046984,Middle East,Lebanon,,Beirut,2,16,2020,60.1
1046985,Middle East,Lebanon,,Beirut,2,17,2020,58.3
1046986,Middle East,Lebanon,,Beirut,2,18,2020,58.8
1046987,Middle East,Lebanon,,Beirut,2,19,2020,59.4
1046988,Middle East,Lebanon,,Beirut,2,20,2020,59.8
1046989,Middle East,Lebanon,,Beirut,2,21,2020,59.9
1046990,Middle East,Lebanon,,Beirut,2,22,2020,57.9
1046991,Middle East,Lebanon,,Beirut,2,23,2020,58.9
1046992,Middle East,Lebanon,,Beirut,2,24,2020,59.3
1046993,Middle East,Lebanon,,Beirut,2,25,2020,59.4
1046994,Middle East,Lebanon,,Beirut,2,26,2020,60.8
1046995,Middle East,Lebanon,,Beirut,2,27,2020,61.1
1046996,Middle East,Lebanon,,Beirut,2,28,2020,61.1
1046997,Middle East,Lebanon,,Beirut,2,29,2020,59.1
1046998,Middle East,Lebanon,,Beirut,3,1,2020,56.8
1046999,Middle East,Lebanon,,Beirut,3,2,2020,60.3
1047000,Middle East,Lebanon,,Beirut,3,3,2020,60.1
1047001,Middle East,Lebanon,,Beirut,3,4,2020,65.4
1047002,Middle East,Lebanon,,Beirut,3,5,2020,67.7
1047003,Middle East,Lebanon,,Beirut,3,6,2020,59.9
1047004,Middle East,Lebanon,,Beirut,3,7,2020,61.4
1047005,Middle East,Lebanon,,Beirut,3,8,2020,62.3
1047006,Middle East,Lebanon,,Beirut,3,9,2020,69.4
1047007,Middle East,Lebanon,,Beirut,3,10,2020,62.6
1047008,Middle East,Lebanon,,Beirut,3,11,2020,62.7
1047009,Middle East,Lebanon,,Beirut,3,12,2020,74.0
1047010,Middle East,Lebanon,,Beirut,3,13,2020,64.1
1047011,Middle East,Lebanon,,Beirut,3,14,2020,61.9
1047012,Middle East,Lebanon,,Beirut,3,15,2020,62.3
1047013,Middle East,Lebanon,,Beirut,3,16,2020,62.7
1047014,Middle East,Lebanon,,Beirut,3,17,2020,58.9
1047015,Middle East,Lebanon,,Beirut,3,18,2020,56.4
1047016,Middle East,Lebanon,,Beirut,3,19,2020,54.8
1047017,Middle East,Lebanon,,Beirut,3,20,2020,51.3
1047018,Middle East,Lebanon,,Beirut,3,21,2020,55.3
1047019,Middle East,Lebanon,,Beirut,3,22,2020,59.2
1047020,Middle East,Lebanon,,Beirut,3,23,2020,61.0
1047021,Middle East,Lebanon,,Beirut,3,24,2020,62.9
1047022,Middle East,Lebanon,,Beirut,3,25,2020,61.3
1047023,Middle East,Lebanon,,Beirut,3,26,2020,63.5
1047024,Middle East,Lebanon,,Beirut,3,27,2020,66.6
1047025,Middle East,Lebanon,,Beirut,3,28,2020,63.4
1047026,Middle East,Lebanon,,Beirut,3,29,2020,63.5
1047027,Middle East,Lebanon,,Beirut,3,30,2020,65.1
1047028,Middle East,Lebanon,,Beirut,3,31,2020,71.4
1047029,Middle East,Lebanon,,Beirut,4,1,2020,63.8
1047030,Middle East,Lebanon,,Beirut,4,2,2020,62.4
1047031,Middle East,Lebanon,,Beirut,4,3,2020,62.6
1047032,Middle East,Lebanon,,Beirut,4,4,2020,66.2
1047033,Middle East,Lebanon,,Beirut,4,5,2020,76.4
1047034,Middle East,Lebanon,,Beirut,4,6,2020,64.6
1047035,Middle East,Lebanon,,Beirut,4,7,2020,63.9
1047036,Middle East,Lebanon,,Beirut,4,8,2020,63.3
1047037,Middle East,Lebanon,,Beirut,4,9,2020,61.8
1047038,Middle East,Lebanon,,Beirut,4,10,2020,59.2
1047039,Middle East,Lebanon,,Beirut,4,11,2020,62.0
1047040,Middle East,Lebanon,,Beirut,4,12,2020,62.8
1047041,Middle East,Lebanon,,Beirut,4,13,2020,63.5
1047042,Middle East,Lebanon,,Beirut,4,14,2020,65.5
1047043,Middle East,Lebanon,,Beirut,4,15,2020,66.1
1047044,Middle East,Lebanon,,Beirut,4,16,2020,69.1
1047045,Middle East,Lebanon,,Beirut,4,17,2020,65.3
1047046,Middle East,Lebanon,,Beirut,4,18,2020,68.4
1047047,Middle East,Lebanon,,Beirut,4,19,2020,69.7
1047048,Middle East,Lebanon,,Beirut,4,20,2020,70.1
1047049,Middle East,Lebanon,,Beirut,4,21,2020,68.6
1047050,Middle East,Lebanon,,Beirut,4,22,2020,70.6
1047051,Middle East,Lebanon,,Beirut,4,23,2020,67.6
1047052,Middle East,Lebanon,,Beirut,4,24,2020,66.7
1047053,Middle East,Lebanon,,Beirut,4,25,2020,64.9
1047054,Middle East,Lebanon,,Beirut,4,26,2020,64.8
1047055,Middle East,Lebanon,,Beirut,4,27,2020,64.5
1047056,Middle East,Lebanon,,Beirut,4,28,2020,66.2
1047057,Middle East,Lebanon,,Beirut,4,29,2020,66.7
1047058,Middle East,Lebanon,,Beirut,4,30,2020,66.7
1047059,Middle East,Lebanon,,Beirut,5,1,2020,67.4
1047060,Middle East,Lebanon,,Beirut,5,2,2020,66.8
1047061,Middle East,Lebanon,,Beirut,5,3,2020,67.0
1047062,Middle East,Lebanon,,Beirut,5,4,2020,68.0
1047063,Middle East,Lebanon,,Beirut,5,5,2020,67.3
1047064,Middle East,Lebanon,,Beirut,5,6,2020,67.2
1047065,Middle East,Lebanon,,Beirut,5,7,2020,67.8
1047066,Middle East,Lebanon,,Beirut,5,8,2020,73.1
1047067,Middle East,Lebanon,,Beirut,5,9,2020,70.4
1047068,Middle East,Lebanon,,Beirut,5,10,2020,68.5
1047069,Middle East,Lebanon,,Beirut,5,11,2020,68.7
1047070,Middle East,Lebanon,,Beirut,5,12,2020,71.5
1047071,Middle East,Lebanon,,Beirut,5,13,2020,67.8
1065121,Middle East,Qatar,,Doha,1,1,2020,70.4
1065122,Middle East,Qatar,,Doha,1,2,2020,70.2
1065123,Middle East,Qatar,,Doha,1,3,2020,72.7
1065124,Middle East,Qatar,,Doha,1,4,2020,75.7
1065125,Middle East,Qatar,,Doha,1,5,2020,67.4
1065126,Middle East,Qatar,,Doha,1,6,2020,67.1
1065127,Middle East,Qatar,,Doha,1,7,2020,66.4
1065128,Middle East,Qatar,,Doha,1,8,2020,67.5
1065129,Middle East,Qatar,,Doha,1,9,2020,67.4
1065130,Middle East,Qatar,,Doha,1,10,2020,68.0
1065131,Middle East,Qatar,,Doha,1,11,2020,65.0
1065132,Middle East,Qatar,,Doha,1,12,2020,61.3
1065133,Middle East,Qatar,,Doha,1,13,2020,62.0
1065134,Middle East,Qatar,,Doha,1,14,2020,61.6
1065135,Middle East,Qatar,,Doha,1,15,2020,64.5
1065136,Middle East,Qatar,,Doha,1,16,2020,65.1
1065137,Middle East,Qatar,,Doha,1,17,2020,65.1
1065138,Middle East,Qatar,,Doha,1,18,2020,66.5
1065139,Middle East,Qatar,,Doha,1,19,2020,68.1
1065140,Middle East,Qatar,,Doha,1,20,2020,68.2
1065141,Middle East,Qatar,,Doha,1,21,2020,66.7
1065142,Middle East,Qatar,,Doha,1,22,2020,67.5
1065143,Middle East,Qatar,,Doha,1,23,2020,63.0
1065144,Middle East,Qatar,,Doha,1,24,2020,62.7
1065145,Middle East,Qatar,,Doha,1,25,2020,63.5
1065146,Middle East,Qatar,,Doha,1,26,2020,59.1
1065147,Middle East,Qatar,,Doha,1,27,2020,61.0
1065148,Middle East,Qatar,,Doha,1,28,2020,62.2
1065149,Middle East,Qatar,,Doha,1,29,2020,62.1
1065150,Middle East,Qatar,,Doha,1,30,2020,63.7
1065151,Middle East,Qatar,,Doha,1,31,2020,62.8
1065152,Middle East,Qatar,,Doha,2,1,2020,64.3
1065153,Middle East,Qatar,,Doha,2,2,2020,65.3
1065154,Middle East,Qatar,,Doha,2,3,2020,64.5
1065155,Middle East,Qatar,,Doha,2,4,2020,63.8
1065156,Middle East,Qatar,,Doha,2,5,2020,65.2
1065157,Middle East,Qatar,,Doha,2,6,2020,68.3
1065158,Middle East,Qatar,,Doha,2,7,2020,70.0
1065159,Middle East,Qatar,,Doha,2,8,2020,70.5
1065160,Middle East,Qatar,,Doha,2,9,2020,74.3
1065161,Middle East,Qatar,,Doha,2,10,2020,68.2
1065162,Middle East,Qatar,,Doha,2,11,2020,61.2
1065163,Middle East,Qatar,,Doha,2,12,2020,55.6
1065164,Middle East,Qatar,,Doha,2,13,2020,59.4
1065165,Middle East,Qatar,,Doha,2,14,2020,63.3
1065166,Middle East,Qatar,,Doha,2,15,2020,67.3
1065167,Middle East,Qatar,,Doha,2,16,2020,64.2
1065168,Middle East,Qatar,,Doha,2,17,2020,68.4
1065169,Middle East,Qatar,,Doha,2,18,2020,71.2
1065170,Middle East,Qatar,,Doha,2,19,2020,70.6
1065171,Middle East,Qatar,,Doha,2,20,2020,73.0
1065172,Middle East,Qatar,,Doha,2,21,2020,69.4
1065173,Middle East,Qatar,,Doha,2,22,2020,68.4
1065174,Middle East,Qatar,,Doha,2,23,2020,71.2
1065175,Middle East,Qatar,,Doha,2,24,2020,74.1
1065176,Middle East,Qatar,,Doha,2,25,2020,75.5
1065177,Middle East,Qatar,,Doha,2,26,2020,71.7
1065178,Middle East,Qatar,,Doha,2,27,2020,67.6
1065179,Middle East,Qatar,,Doha,2,28,2020,68.6
1065180,Middle East,Qatar,,Doha,2,29,2020,67.7
1065181,Middle East,Qatar,,Doha,3,1,2020,69.3
1065182,Middle East,Qatar,,Doha,3,2,2020,69.8
1065183,Middle East,Qatar,,Doha,3,3,2020,69.0
1065184,Middle East,Qatar,,Doha,3,4,2020,68.4
1065185,Middle East,Qatar,,Doha,3,5,2020,69.4
1065186,Middle East,Qatar,,Doha,3,6,2020,68.6
1065187,Middle East,Qatar,,Doha,3,7,2020,70.0
1065188,Middle East,Qatar,,Doha,3,8,2020,72.7
1065189,Middle East,Qatar,,Doha,3,9,2020,71.5
1065190,Middle East,Qatar,,Doha,3,10,2020,70.9
1065191,Middle East,Qatar,,Doha,3,11,2020,69.8
1065192,Middle East,Qatar,,Doha,3,12,2020,70.6
1065193,Middle East,Qatar,,Doha,3,13,2020,70.7
1065194,Middle East,Qatar,,Doha,3,14,2020,74.1
1065195,Middle East,Qatar,,Doha,3,15,2020,76.6
1065196,Middle East,Qatar,,Doha,3,16,2020,75.9
1065197,Middle East,Qatar,,Doha,3,17,2020,74.8
1065198,Middle East,Qatar,,Doha,3,18,2020,76.8
1065199,Middle East,Qatar,,Doha,3,19,2020,78.0
1065200,Middle East,Qatar,,Doha,3,20,2020,75.9
1065201,Middle East,Qatar,,Doha,3,21,2020,75.6
1065202,Middle East,Qatar,,Doha,3,22,2020,74.9
1065203,Middle East,Qatar,,Doha,3,23,2020,70.8
1065204,Middle East,Qatar,,Doha,3,24,2020,70.8
1065205,Middle East,Qatar,,Doha,3,25,2020,72.3
1065206,Middle East,Qatar,,Doha,3,26,2020,72.5
1065207,Middle East,Qatar,,Doha,3,27,2020,75.8
1065208,Middle East,Qatar,,Doha,3,28,2020,78.1
1065209,Middle East,Qatar,,Doha,3,29,2020,78.9
1065210,Middle East,Qatar,,Doha,3,30,2020,76.1
1065211,Middle East,Qatar,,Doha,3,31,2020,77.3
1065212,Middle East,Qatar,,Doha,4,1,2020,78.9
1065213,Middle East,Qatar,,Doha,4,2,2020,77.8
1065214,Middle East,Qatar,,Doha,4,3,2020,78.8
1065215,Middle East,Qatar,,Doha,4,4,2020,79.9
1065216,Middle East,Qatar,,Doha,4,5,2020,83.5
1065217,Middle East,Qatar,,Doha,4,6,2020,83.7
1065218,Middle East,Qatar,,Doha,4,7,2020,82.6
1065219,Middle East,Qatar,,Doha,4,8,2020,85.0
1065220,Middle East,Qatar,,Doha,4,9,2020,85.6
1065221,Middle East,Qatar,,Doha,4,10,2020,91.2
1065222,Middle East,Qatar,,Doha,4,11,2020,90.0
1065223,Middle East,Qatar,,Doha,4,12,2020,81.6
1065224,Middle East,Qatar,,Doha,4,13,2020,73.9
1065225,Middle East,Qatar,,Doha,4,14,2020,76.1
1065226,Middle East,Qatar,,Doha,4,15,2020,71.7
1065227,Middle East,Qatar,,Doha,4,16,2020,74.7
1065228,Middle East,Qatar,,Doha,4,17,2020,77.0
1065229,Middle East,Qatar,,Doha,4,18,2020,77.2
1065230,Middle East,Qatar,,Doha,4,19,2020,78.5
1065231,Middle East,Qatar,,Doha,4,20,2020,79.9
1065232,Middle East,Qatar,,Doha,4,21,2020,79.9
1065233,Middle East,Qatar,,Doha,4,22,2020,79.7
1065234,Middle East,Qatar,,Doha,4,23,2020,81.3
1065235,Middle East,Qatar,,Doha,4,24,2020,85.6
1065236,Middle East,Qatar,,Doha,4,25,2020,90.2
1065237,Middle East,Qatar,,Doha,4,26,2020,92.0
1065238,Middle East,Qatar,,Doha,4,27,2020,86.1
1065239,Middle East,Qatar,,Doha,4,28,2020,83.8
1065240,Middle East,Qatar,,Doha,4,29,2020,87.2
1065241,Middle East,Qatar,,Doha,4,30,2020,90.0
1065242,Middle East,Qatar,,Doha,5,1,2020,83.2
1065243,Middle East,Qatar,,Doha,5,2,2020,83.7
1065244,Middle East,Qatar,,Doha,5,3,2020,85.7
1065245,Middle East,Qatar,,Doha,5,4,2020,87.5
1065246,Middle East,Qatar,,Doha,5,5,2020,85.3
1065247,Middle East,Qatar,,Doha,5,6,2020,85.7
1065248,Middle East,Qatar,,Doha,5,7,2020,88.1
1065249,Middle East,Qatar,,Doha,5,8,2020,88.8
1065250,Middle East,Qatar,,Doha,5,9,2020,89.8
1065251,Middle East,Qatar,,Doha,5,10,2020,93.4
1065252,Middle East,Qatar,,Doha,5,11,2020,91.5
1065253,Middle East,Qatar,,Doha,5,12,2020,90.4
1065254,Middle East,Qatar,,Doha,5,13,2020,85.4
1074387,Middle East,Saudi Arabia,,Dhahran,1,1,2020,65.2
